;;;;;;;
20.3.2;C3164;ESCARIFICAÇÃO P/APROVEITAMENTO DE SUB-BASE/BASE/REVESTIMENTO PRIMÁRIO;;;M3;;5,24
;;;;;;;
20.3.3;C4549;RECICLAGEM DE BASE E REVESTIMENTO SEM ADIÇÃO DE MATERIAL;;;M3;;55,26
20.3.4;C4235;RECICLAGEM DE BASE E REVESTIMENTO COM ADIÇÃO DE BRITA NA TAXA DE 86 Kg/m² (S/ TRANSP.);;;M3;;70,85
;;;;;;;
20.3.5;C4236;RECICLAGEM DE BASE E REVESTIMENTO COM ADIÇÃO DE BRITA NA TAXA DE 129 Kg/m² (S/ TRANSP.);;;M3;;82,87
;;;;;;;
20.3.6;C4237;RECICLAGEM DE BASE E REVESTIMENTO COM ADIÇÃO DE BRITA NA TAXA DE 172 Kg/m² (S/ TRANSP.);;;M3;;94,82
;;;;;;;
20.3.7;C4238;RECICLAGEM DE BASE E REVESTIMENTO COM ADIÇÃO DE BRITA NA TAXA DE 215 Kg/m² (S/ TRANSP.);;;M3;;106,84
;;;;;;;
20.3.8;C4239;RECICLAGEM DE BASE E REVESTIMENTO COM ADIÇÃO DE BRITA NA TAXA DE 258 Kg/m² (S/ TRANSP.);;;M3;;118,78
;;;;;;;
20.3.9;C3231;RECOMPOSIÇÃO DE  SUB-BASE/BASE SOLO ESTABILIZADO GRANULOMETRICAMENTE (S/TRANSP);;;M3;;19,55
;;;;;;;
20.4;IMPRIMAÇÃO;;;;;;0,39
20.4.1;C3221;IMPRIMAÇÃO - EXECUÇÃO (S/TRANSP);;;M2;;0,39
20.5;PINTURA DE LIGAÇÃO;;;;;;0,23
20.5.1;C3228;PINTURA DE LIGAÇÃO - EXECUÇÃO (S/TRANSP);;;M2;;0,23
20.6;MISTURAS BETUMINOSAS À QUENTE;;;;;;609,08
20.6.1;C3126;AREIA ASFALTO USINADA À QUENTE C/ESPALHAMENTO DE MOTONIVELADORA (S/TRANSP);;;M3;;109,46
;;;;;;;
20.6.2;C3128;AREIA ASFALTO USINADA À QUENTE - AAUQ (S/TRANSP);;;M3;;112,51
20.6.3;C3155;CONCRETO BETUMINOSO USINADO À QUENTE - CBUQ (S/TRANSP);;;M3;;177,70
20.6.4;C3230;PRÉ MISTURADO À QUENTE - PMQ (S/TRANSP);;;M3;;209,41
20.7;MISTURAS BETUMINOSAS À FRIO;;;;;;237,84
20.7.1;C3127;AREIA ASFALTO USINADA À FRIO - AAUF (S/TRANSP);;;M3;;75,47
20.7.2;C3229;PRÉ MISTURADO À FRIO - PMF (S/TRANSP);;;M3;;162,37
20.8;REVESTIMENTO EM PEDRA;;;;;;386,21
20.8.1;C3010;PAVIMENTAÇÃO BRIPAR INCLUSIVE COMPACTAÇÃO (S/TRANSP);;;M2;;81,85
20.8.2;C2893;PAVIMENTAÇÃO EM PARALELEPÍPEDO C/ REJUNTAMENTO (AGREGADO ADQUIRIDO);;;M2;;65,97
;;;;;;;
20.8.3;C3107;PAVIMENTAÇÃO EM PARALELEPÍPEDO C/ REJUNTAMENTO (AGREGADO PRODUZIDO) (S/TRANSP);;;M2;;56,54
;;;;;;;
20.8.4;C2894;PAVIMENTAÇÃO EM PARALELEPÍPEDO S/ REJUNTAMENTO (AGREGADO ADQUIRIDO);;;M2;;58,89
;;;;;;;
20.8.5;C2895;PAVIMENTAÇÃO EM PEDRA TOSCA C/ REJUNTAMENTO (AGREGADO ADQUIRIDO);;;M2;;58,15
;;;;;;;
20.8.6;C3348;PAVIMENTAÇÃO EM PEDRA TOSCA S/ REJUNTAMENTO (AGREGADO PRODUZIDO);;;M2;;26,35
;;;;;;;
20.8.7;C2896;PAVIMENTAÇÃO EM PEDRA TOSCA S/ REJUNTAMENTO (AGREGADO ADQUIRIDO);;;M2;;38,46
;;;;;;;
20.9;REVESTIMENTO PRIMÁRIO;;;;;;183,20
20.9.1;C2944;REVESTIMENTO DE BRITA COM AGREGADO ADQUIRIDO;;;M3;;91,13
20.9.2;C2945;REVESTIMENTO DE PEDRISCO COM AGREGADO ADQUIRIDO;;;M3;;81,96
20.9.3;C3234;REVESTIMENTO COM SOLO (PIÇARRA) (S/TRANSP);;;M3;;10,11
20.10;TRATAMENTOS SUPERFICIAIS;;;;;;25,76
20.10.1;C3125;APLICAÇÃO DE EMULSÃO ASFÁLTICA C/ÁGUA EM TRATAMENTO SUPERFICIAL (S/TRANSP);;;M2;;0,28
;;;;;;;
20.10.2;C3242;TRATAMENTO SUPERFICIAL SIMPLES (S/TRANSP);;;M2;;2,03
20.10.3;C3240;TRATAMENTO SUPERFICIAL DUPLO (S/TRANSP);;;M2;;6,07
20.10.4;C3241;TRATAMENTO SUPERFICIAL DUPLO C/CAPA SELANTE (S/TRANSP);;;M2;;7,59
20.10.5;C3243;TRATAMENTO SUPERFICIAL TRIPLO (S/TRANSP);;;M2;;9,79
21;CONSERVAÇÃO DO SISTEMA VIÁRIO;;;;;;103.712,93
21.1;FERROVIÁRIA;;;;;;97.729,32
21.1.1;C4337;ACABAMENTO MANUAL DO PERFIL DO LASTRO DE BRITA APÓS O NIVELAMENTO, INCLUSIVE COMPACTAÇÃO DA SUPERFÍCIE, BITOLA MÉTRICA, VIA SINGELA;;;M;;5,70
;;;;;;;
21.1.2;C4335;ALARGAMENTO DE CORTE, MANUAL;;;M3;;53,18
21.1.3;C4357;APLICAÇÃO DE RETENSORES;;;UN;;0,95
21.1.4;C4359;ASSENTAMENTO DE MARCO QUILOMÉTRICO OU MECTOMÉTRICO;;;UN;;28,49
21.1.5;C4227;CARGA MANUAL DE ACESSÓRIOS METÁLICOS E MATERIAIS DIVERSOS COM ARRUMAÇÃO DA CARGA EM VAGÕES OU CAMINHÕES, BITOLA MÉTRICA;;;T;;30,77
;;;;;;;
21.1.6;C4367;CARGA MANUAL DE DORMENTE DE CONCRETO COM ARRUMAÇÃO DA CARGA EM VAGÕES OU CAMINHÕES, BITOLA MÉTRICA;;;UN;;6,46
;;;;;;;
21.1.7;C4225;CARGA MANUAL DE DORMENTES DE CONCRETO COM ARRUMAÇÃO DA CARGA EM VAGÕES OU CAMINHÕES - BITOLA MÉTRICA;;;T;;32,29
;;;;;;;
21.1.8;C4224;CARGA MANUAL DE DORMENTES DE MADEIRA COM ARRUMAÇÃO DA CARGA EM VAGÕES OU CAMINHÕES - BITOLA MÉTRICA;;;UN;;3,61
;;;;;;;
21.1.9;C4228;CARGA MANUAL DE DORMENTES ESPECIAIS PARA AMV COM ARRUMAÇÃO DA CARGA EM VAGÕES OU CAMINHÕES, BITOLA MÉTRICA;;;UN;;4,18
;;;;;;;
21.1.10;C4226;CARGA MANUAL DE TRILHOS COM ARRUMAÇÃO DA CARGA EM VAGÕES OU CAMINHÕES;;;T;;36,08
;;;;;;;
21.1.11;C4349;CONSERVAÇÃO MANUAL DE JUNTAS COM DESMONTAGEM - TALAS COM 6 FUROS - INCLUINDO: DESMONTAGEM, LIMPEZA, INSPEÇÃO VISUAL PARA DETECÇÃO DE DEFEITOS NAS EXTREMIDADES DOS TRILHOS E TALA, FIXAÇÃO, LUBRIFICAÇÃO E REMONTAGEM;;;UN;;16,71
;;;;;;;
21.1.12;C4348;CONSERVAÇÃO MANUAL DE JUNTAS SEM DESMONTAGEM;;;UN;;0,76
21.1.13;C4352;CONSOLIDAÇÃO MANUAL DA FIXAÇÃO ELÁSTICA - SUBSTITUIÇÃO OU REPOSICIONAMENTO DE PEÇAS DA FIXAÇÃO DOS DORMENTES DE CONCRETO (SEM FORNECIMENTO);;;UN;;1,71
;;;;;;;
21.1.14;C4351;CONSOLIDAÇÃO MANUAL DA FIXAÇÃO RÍGIDA (PREGO OU TIREFÃO) COM OU SEM SUBSTITUIÇÃO;;;UN;;1,71
;;;;;;;
21.1.15;C4341;CONSOLIDAÇÃO MANUAL DAS FIXAÇÕES DE AMV COM ABERTURA MENOR OU IGUAL A 1:10, BITOLA MÉTRICA;;;UN;;854,63
;;;;;;;
21.1.16;C4342;CONSOLIDAÇÃO MANUAL DAS FIXAÇÕES DE AMV COM ABERTURA MAIOR QUE 1:10, BITOLA MÉTRICA;;;UN;;664,71
;;;;;;;
21.1.17;C4358;CORREÇÃO MANUAL DE BITOLA;;;M;;7,60
21.1.18;C4220;DEMOLIÇÃO MANUAL DE AMV COM ABERTURA DE 1:8 COM MATERIAL METÁLICO TIPO ATÉ TR 45, BITOLA MÉTRICA COM SEPARAÇÃO E EMPILHAMENTO DOS MATERIAIS;;;UN;;2.279,02
;;;;;;;
21.1.19;C4221;DEMOLIÇÃO MANUAL DE AMV COM ABERTURA DE 1:10 COM MATERIAL METÁLICO TIPO ATÉ TR 45, BITOLA MÉTRICA COM SEPARAÇÃO E EMPILHAMENTO DOS MATERIAIS;;;UN;;2.620,87
;;;;;;;
21.1.20;C4222;DEMOLIÇÃO MANUAL DE AMV COM ABERTURA DE 1:14 COM MATERIAL METÁLICO TIPO ATÉ TR 45, BITOLA MÉTRICA COM SEPARAÇÃO E EMPILHAMENTO DOS MATERIAIS;;;UN;;3.014,00
;;;;;;;
21.1.21;C4219;DEMOLIÇÃO MANUAL DE LINHA, BITOLA MÉTRICA, DE MATERIAL METÁLICO ATÉ 45 Kg/m INCLUSIVE SEPARAÇÃO E EMPILHAMENTO DO MATERIAL;;;KM;;34.185,24
;;;;;;;
21.1.22;C4232;DESCARGA MANUAL DE ACESSÓRIOS METÁLICOS E MATERIAIS DIVERSOS DE VAGÕES OU CAMINHÕES COM EMPILHAMENTO, BITOLA MÉTRICA;;;T;;26,21
;;;;;;;
21.1.23;C4230;DESCARGA MANUAL DE DORMENTES DE CONCRETO EM VAGÕES OU CAMINHÕES, COM EMPILHAMENTO - BITOLA MÉTRICA;;;T;;28,49
;;;;;;;
21.1.24;C4229;DESCARGA MANUAL DE DORMENTES DE MADEIRAS EM VAGÕES OU CAMINHÕES, COM EMPILHAMENTO - BITOLA MÉTRICA;;;UN;;3,04
;;;;;;;
21.1.25;C4231;DESCARGA MANUAL DE TRILHOS DE VAGÕES OU CAMINHÕES, COM EMPILHAMENTO - BITOLA MÉTRICA;;;T;;30,39
;;;;;;;
21.1.26;C4338;DESGUARNECIMENTO MANUAL DA VIA SINGELA PELA RETIRADA DO LASTRO ATÉ A FACE INFERIOR DO DORMENTE, BITOLA MÉTRICA;;;M;;24,69
;;;;;;;
21.1.27;C4223;DESMONTAGEM MANUAL DE CONTRA-TRILHO, ATÉ TR 45 INCLUINDO A RETIRADA DO CONTRA-TRILHO, DAS FIXAÇÕES E EMPILHAMENTO AO LADO DA LINHA;;;M;;9,88
;;;;;;;
21.1.28;C4360;FURAÇÃO MANUAL DE DORMENTE DE MADEIRA PARA APLICAÇÃO DAS FIXAÇÕES;;;UN;;0,95
;;;;;;;
21.1.29;C4369;LASTRAMENTO MANUAL DA VIA COM FORNECIMENTO DE MATERIAL;;;M3;;131,77
21.1.30;C4368;LASTRAMENTO MANUAL DA VIA SEM FORNECIMENTO DE MATERIAL;;;M3;;9,88
21.1.31;C4233;LASTREAMENTO MANUAL, COM TERRA, EM VIA SINGELA, SEM FORNECIMENTO DO MATERIAL, ESTANDO ESTE NA MARGEM DA LINHA, COMPREENDENDO O RESGUARNECIMENTO (COLOCAÇÃO DO LASTRO), NIVELAMENTO, ALINHAMENTO, SOCARIA E ACABAMENTO - BITOLA MÉTRICA;;;KM;;25.638,93
;;;;;;;
21.1.32;C4234;LASTREAMENTO MANUAL, COM TERRA, EM VIA SINGELA, SEM FORNECIMENTO DO MATERIAL, ESTANDO ESTE NA MARGEM DA LINHA, COMPREENDENDO O RESGUARNECIMENTO (COLOCAÇÃO DO LASTRO), SOCARIA E ACABAMENTO - BITOLA MÉTRICA;;;KM;;20.511,14
;;;;;;;
21.1.33;C4334;LIMPEZA DE CORTE, MANUAL;;;M3;;47,48
21.1.34;C4363;LIMPEZA DE VALETAS REVESTIDAS COM CONCRETO;;;M;;4,75
21.1.35;C4365;LIMPEZA MANUAL DE LASTRO;;;M;;20,89
21.1.36;C4339;LIMPEZA MANUAL DE LASTRO DE BRITA, POR METRO LINEAR DE LINHA, COMPREENDENDO TODAS AS OPERAÇÕES INCLUSIVE RESGUARNECIMENTO E ACABAMENTO DO PERFIL DO LASTRO, BITOLA MÉTRICA;;;M;;31,91
;;;;;;;
21.1.37;C4364;LIMPEZA DE BUEIRO, INCLUINDO A RETIRADA DOS ENTULHOS BEM COMO A ROÇADA E LIMPEZA GERAL DAS BOCAS;;;M;;18,99
;;;;;;;
21.1.38;C4344;NIVELAMENTO MANUAL DA VIA COMPREENDENDO ALINHAMENTO, SOCARIA E ACABAMENTO DO LASTRO DE TERRA, BITOLA MÉTRICA;;;M;;16,14
;;;;;;;
21.1.39;C4343;NIVELAMENTO MANUAL DE VIA COMPREENDENDO SOCARIA E RECOMPOSIÇÃO DO LASTRO DE BRITA, BITOLA MÉTRICA;;;M;;18,99
;;;;;;;
21.1.40;C4347;NIVELAMENTO MANUAL DE JUNTA COMPREENDENDO SOCARIA, REAPERTO E RECOMPOSIÇÃO DO LASTRO, BITOLA MÉTRICA;;;UN;;18,99
;;;;;;;
21.1.41;C4356;PUXAMENTO MANUAL DA LINHA, POR FRAÇÃO DE ATÉ 20 cm, COMPREENDENDO REAPERTO DA FIXAÇÃO, DESGUARNECIMENTO PARCIAL DO OMBRO DO LASTRO, PUXAMENTO, RECOLOCAÇÃO DO LASTRO E ACABAMENTO, BITOLA MÉTRICA;;;M;;17,09
;;;;;;;
21.1.42;C4333;REFORÇO DE ATERRO, MANUAL;;;M3;;37,98
21.1.43;C4340;REFORÇO MANUAL DE LASTRO EM LINHAS E AMVs, SEM FORNECIMENTO INCLUSIVE ACABAMENTO DO PERFIL DO LASTRO, BITOLA MÉTRICA;;;M3;;18,99
;;;;;;;
21.1.44;C4350;REGULAGEM MANUAL DE FOLGAS NAS JUNTAS - TALAS COM 6 FUROS (TRILHOS DE 18 METROS). USO DE 91,24% DOS Hh/UN PARA TALA DE 4 FUROS;;;UN;;47,67
;;;;;;;
21.1.45;C4336;REGULARIZAÇÃO DE BANQUETA DE PLATAFORMA, MANUAL;;;M3;;18,99
21.1.46;C4366;REGULARIZAÇÃO FINAL DO LASTRO, APÓS O NIVELAMENTO, INCLUINDO PERFILAMENTO E COMPACTAÇÃO MANUAL DO LASTRO;;;KM;;5.697,54
;;;;;;;
21.1.47;C4354;REPOSICIONAMENTO, REAPERTO OU REBATIMENTO DAS FIXAÇÕES EM LINHAS COM 2 FIXAÇÕES POR FILA DE TRILHO, MANUAL;;;M;;0,95
;;;;;;;
21.1.48;C4187;ROÇO MANUAL DE FAIXA FERROVIÁRIA;;;M2;;0,38
21.1.49;C4345;SOLDAGEM ELÉTRICA EM ESTALEIRO TR-37;;;UN;;151,93
21.1.50;C4346;SOLDAGEM ELÉTRICA EM ESTALEIRO TR-45;;;UN;;151,93
21.1.51;C4362;SUBSTITUIÇÃO DO LASTRO EM AMV COM ABERTURA MENOR OU IGUAL A 1:10, BITOLA MÉTRICA, MANUAL;;;AMV;;1.139,51
;;;;;;;
21.1.52;C4353;SUBSTITUIÇÃO, OU COMPLEMENTAÇÃO OU REPOSICIONAMENTO MANUAL DE FIXAÇÕES DE DORMENTES DE CONCRETO (SEM FORNECIMENTO);;;UN;;3,61
;;;;;;;
21.1.53;C4361;TARUGAMENTO DE DORMENTES;;;UN;;0,57
21.2;RODOVIÁRIA;;;;;;5.594,74
21.2.1;C4546;APLICAÇÃO DE REJUVENESCEDOR PDC/REJUVASEAC BR;;;M2;;12,81
21.2.2;C3905;BRITA PRA BASE DE REMENDO PROFUNDO;;;M3;;121,90
21.2.3;C3954;CAPINA MANUAL;;;M2;;0,67
21.2.4;C3884;CAPA SELANTE C/ PEDRISCO (S/TRANSP);;;M2;;1,11
21.2.5;C3891;COMBATE À EXSUDAÇÃO COM AREIA;;;M2;;0,85
21.2.6;C3140;CAPA SELANTE COM AREIA ( S/TRANSP);;;M2;;0,60
21.2.7;C3892;COMBATE À EXSUDAÇÃO COM PEDRISCO;;;M2;;1,10
21.2.8;C3945;CORREÇÃO DE DEFEITOS (ESPALHAMENTO MANUAL E COMPACTAÇÃO DE MISTURA  BETUMINOSA);;;M3;;188,66
;;;;;;;
21.2.9;C3904;CORTE E LIMPEZA DE ÁREAS GRAMADAS;;;M2;;0,14
21.2.10;C3895;ENCHIMENTO E COMPACTAÇÃO DA MISTURA BETUMINOSA EM TAPA BURACO;;;M3;;424,88
21.2.11;C3940;ESPALHAMENTO E COMPACTAÇÃO DE MISTURA BETUMINOSA PRÉ MISTURADA À FRIO;;;M3;;33,75
;;;;;;;
21.2.12;C3942;ESPALHAMENTO E COMPACTAÇÃO  DE MISTURA BETUMINOSA PRÉ MISTURADA À QUENTE;;;M3;;26,84
;;;;;;;
21.2.13;C3937;ESPALHAMENTO E COMPACTAÇÃO DE MISTURA DE AREIA ASFALTO USINADA À QUENTE;;;M3;;26,84
;;;;;;;
21.2.14;C3935;ESPALHAMENTO E COMPACTAÇÃO DE MISTURA DE AREIA ASFALTO USINADO À FRIO;;;M3;;33,38
;;;;;;;
21.2.15;C5036;FRESAGEM CONTÍNUA DE REVESTIMENTO BETUMINOSO;;;M3;;38,97
21.2.16;C5037;FRESAGEM DESCONTÍNUA DE REVESTIMENTO BETUMINOSO;;;M3;;61,89
21.2.17;C5039;LAMA ASFALTICA FAIXA 1 (2MM)-6KG/M2 (S/TRANSP);;;M2;;1,08
21.2.18;C5040;LAMA ASFALTICA FAIXA 2 (4MM)-8KG/M2 (S/TRANSP);;;M2;;13,12
21.2.19;C5038;LAMA ASFÁLTICA FAIXA 3 (6mm) - 10 Kg/m² (S/TRANSP);;;M2;;2,93
21.2.20;C4544;MICRO-REVESTIMENTO ASFÁLTICO (1 CAMADA) - 14 Kg/m²;;;M2;;2,25
21.2.21;C4545;MICRO-REVESTIMENTO ASFÁLTICO (2 CAMADAS) - 25 Kg/m²;;;M2;;4,40
21.2.22;C3092;LIMPEZA DE BUEIRO;;;M3;;20,23
21.2.23;C3894;LIMPEZA DE DESCIDA D'ÁGUA;;;M;;1,25
21.2.24;C3896;LIMPEZA DE PLACA DE SINALIZAÇÃO;;;M2;;7,89
21.2.25;C3093;LIMPEZA DE PONTE;;;M;;7,02
21.2.26;C3094;LIMPEZA DE SARJETA E MEIO-FIO;;;M;;0,62
21.2.27;C3893;LIMPEZA DE VALETA DE DRENAGEM;;;M;;3,74
21.2.28;C3096;LIMPEZA DE VALETA DE CORTE;;;M;;0,93
21.2.29;C3938;MISTURA BETUMINOSA PRÉ MISTURADA À FRIO EM BETONEIRA (S/TRANSP);;;M3;;157,39
21.2.30;C3939;MISTURA BETUMINOSA PRÉ MISTURADA USINADA À FRIO (S/TRANSP);;;M3;;137,22
21.2.31;C3941;MISTURA BETUMINOSA PRÉ MISTURADA USINADA À QUENTE (S/TRANSP);;;M3;;180,74
21.2.32;C3936;MISTURA DE AREIA ASFALTO USINADA À QUENTE (S/TRANSP);;;M3;;82,48
21.2.33;C3885; MISTURA DE AREIA ASFALTO À FRIO EM BETONEIRA (S/TRANSP);;;M3;;58,29
21.2.34;C3934;MISTURA DE AREIA ASFALTO USINADA À FRIO (S/TRANSP);;;M3;;38,11
21.2.35;C3889;PENEIRAMENTO MANUAL;;;M3;;32,57
21.2.36;C0096;REATERRO APILOADO;;;M3;;45,94
21.2.37;C3890;REATERRO E COMPACTAÇÃO DE BUEIRO;;;M3;;36,66
21.2.38;C3101;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PARALELEPÍPEDO C/REAPROVEITAMENTO;;;M2;;22,74
;;;;;;;
21.2.39;C3100;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PEDRA TOSCA  C/REAPROVEITAMENTO;;;M2;;16,29
;;;;;;;
21.2.40;C3897;RECOMPOSIÇÃO DE PLACA DE SINALIZAÇÃO;;;M2;;33,41
21.2.41;C3883;RECOMPOSIÇÃO DE REVESTIMENTO PRIMÁRIO;;;M3;;8,60
21.2.42;C3952;RECOMPOSIÇÃO MANUAL DE ATERRO;;;M3;;134,99
21.2.43;C3953;RECOMPOSIÇÃO MECANIZADA DE ATERRO;;;M3;;18,80
21.2.44;C3947;RECOMPOSIÇÃO PARCIAL DE CERCA (SUBSTITUIÇÃO DE ESTACA DE CONCRETO);;;UN;;60,00
;;;;;;;
21.2.45;C3948;RECOMPOSIÇÃO PARCIAL DE CERCA DE ESTACAS DE CONCRETO (SUBSTITUIÇÃO DE ARAME FARPADO);;;M;;2,67
;;;;;;;
21.2.46;C3951;RECOMPOSIÇÃO PARCIAL DE CERCA DE ESTACAS DE MADEIRA(SUBSTITUIÇÃO DE ARAME FARPADO);;;M;;2,07
;;;;;;;
21.2.47;C3946;RECOMPOSIÇÃO PARCIAL DE CERCA (SUBSTITUIÇÃO DE MOURÕES DE CONCRETO);;;UN;;141,70
;;;;;;;
21.2.48;C3232;RECONFORMAÇÃO/PATROLAGEM DA PLATAFORMA;;;M2;;0,07
21.2.49;C3943;REMENDO PROFUNDO COM DEMOLIÇÃO MANUAL(ENCHIMENTO E COMPACTAÇÃO DO MATERIAL DE BASE E MISTURA BETUMINOSA);;;M3;;420,35
;;;;;;;
21.2.50;C3944;REMENDO PROFUNDO COM DEMOLIÇÃO MECANIZADA (ENCHIMENTO E COMPACTAÇÃO DO MATERIAL DE BASE E MISTURA BETUMINOSA);;;M3;;297,32
;;;;;;;
21.2.51;C3902;REMOÇÃO DE MATACÕES;;;M3;;121,25
21.2.52;C3888;REMOÇÃO MANUAL DA CAMADA GRANULAR DO PAVIMENTO;;;M3;;118,27
21.2.53;C3899;REMOÇÃO MANUAL DE BARREIRA EM ROCHA;;;M3;;39,18
21.2.54;C3898;REMOÇÃO MANUAL DE BARREIRA EM SOLO;;;M3;;26,12
21.2.55;C3886;REMOÇÃO MANUAL DE REVESTIMENTO BETUMINOSO;;;M3;;186,83
21.2.56;C3887;REMOÇÃO MECANIZADA DA CAMADA GRANULAR DO PAVIMENTO;;;M3;;7,67
21.2.57;C3901;REMOÇÃO MECANIZADA DE BARREIRA EM ROCHA;;;M3;;9,27
21.2.58;C3900;REMOÇÃO MECANIZADA DE BARREIRA EM SOLO;;;M3;;6,05
21.2.59;C3159;REMOÇÃO MECANIZADA DE REVESTIMENTO BETUMINOSO;;;M3;;16,61
21.2.60;C3109;ROÇADA MANUAL;;;HA;;1.685,42
21.2.61;C3903;ROÇADA MECANIZADA;;;HA;;354,50
21.2.62;C3115;SELAGEM DE TRINCA : S/TRANSP;;;L;;3,07
21.2.63;C3932;SOLO BRITA PARA BASE DE REMENDO PROFUNDO (S/TRANSP);;;M3;;44,95
21.2.64;C3933;SOLO PARA BASE DE REMENDO PROFUNDO (S/TRANSP);;;M3;;7,29
21.3;URBANA;;;;;;388,87
21.3.1;C2925;RECOMPOSIÇÃO DE CAPA EM AREIA ASFÁLTICA (AAUQ), ESP.= 5cm;;;M2;;50,42
21.3.2;C2926;RECOMPOSIÇÃO DE CAPA EM CONCRETO ASFÁLTICO (CBUQ), ESP.= 5cm;;;M2;;48,73
21.3.3;C2135;RECOMPOSIÇÃO DE GUIAS DE CONCRETO;;;M;;34,45
21.3.4;C2927;RECOMPOSIÇÃO DE MEIO FIO EM CONCRETO;;;M;;19,13
21.3.5;C2928;RECOMPOSIÇÃO DE MEIO FIO EM PEDRA GRANITICA;;;M;;18,75
21.3.6;C3036;RECOMPOSIÇÃO DE PAVIMENTAÇÃO C/BLOKRET REAPROVEITADO;;;M2;;17,32
21.3.7;C2136;RECOMPOSIÇÃO DE PAVIMENTAÇÃO DE PRÉ- MOLDADO S/ COXIM DE AREIA;;;M2;;33,88
21.3.8;C2929;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PARALELEPÍPEDO C/REJUNTAMENTO;;;M2;;48,19
;;;;;;;
21.3.9;C2930;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PARALELEPÍPEDO S/REJUNTAMENTO;;;M2;;32,60
21.3.10;C2931;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PEDRA PORTUGUESA;;;M2;;37,02
21.3.11;C2932;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PEDRA TOSCA C/REJUNTAMENTO;;;M2;;29,10
21.3.12;C2933;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PEDRA TOSCA S/REJUNTAMENTO;;;M2;;19,28
22;OBRAS PORTUÁRIAS;;;;;;98.990,88
22.1;FUNDAÇÕES;;;;;;96.838,27
22.1.1;C5129;"CONFECÇÃO DE CAMISA METÁLICA, E =  6.3MM; D =  600MM                                       
";;;M;;782,74
;;;;;;;
22.1.2;C5130;"CONFECÇÃO DE CAMISA METÁLICA, E =  6.3MM; D =  700MM";;;M;;908,53
22.1.3;C5131;"CONFECÇÃO DE CAMISA METÁLICA, E =  6.3MM; D =  800MM";;;M;;1.034,35
22.1.4;C5132;"CONFECÇÃO DE CAMISA METÁLICA, E =  6.3MM; D =  900MM";;;M;;1.160,14
22.1.5;C5133;"CONFECÇÃO DE CAMISA METÁLICA, E =  6.3MM; D = 1000MM";;;M;;1.285,96
22.1.6;C5134;"CONFECÇÃO DE CAMISA METÁLICA, E =  8.0MM; D =  700MM";;;M;;1.166,61
22.1.7;C5135;"CONFECÇÃO DE CAMISA METÁLICA, E =  8.0MM; D =  800MM";;;M;;1.326,38
22.1.8;C5136;"CONFECÇÃO DE CAMISA METÁLICA, E =  8.0MM; D =  900MM";;;M;;1.486,14
22.1.9;C5137;"CONFECÇÃO DE CAMISA METÁLICA, E =  8.0MM; D = 1000MM";;;M;;1.645,91
22.1.10;C5138;"CONFECÇÃO DE CAMISA METÁLICA, E =  8.0MM; D = 1100MM";;;M;;1.805,71
22.1.11;C5139;"CONFECÇÃO DE CAMISA METÁLICA, E =  8.0MM; D = 1200MM";;;M;;1.965,44
22.1.12;C5140;"CONFECÇÃO DE CAMISA METÁLICA, E =  9.5MM; D =  900MM";;;M;;1.778,83
22.1.13;C5141;"CONFECÇÃO DE CAMISA METÁLICA, E =  9.5MM; D = 1000MM";;;M;;1.968,56
22.1.14;C5142;"CONFECÇÃO DE CAMISA METÁLICA, E =  9.5MM; D = 1100MM";;;M;;2.158,31
22.1.15;C5143;"CONFECÇÃO DE CAMISA METÁLICA, E =  9.5MM; D = 1200MM";;;M;;2.347,99
22.1.16;C5144;"CONFECÇÃO DE CAMISA METÁLICA, E =  9.5MM; D = 1300MM";;;M;;2.537,75
22.1.17;C5145;"CONFECÇÃO DE CAMISA METÁLICA, E =  9.5MM; D = 1400MM";;;M;;2.727,44
22.1.18;C5146;"CONFECÇÃO DE CAMISA METÁLICA, E =  9.5MM; D = 1500MM";;;M;;2.917,18
22.1.19;C5147;"CONFECÇÃO DE CAMISA METÁLICA, E = 12.5MM; D = 1400MM";;;M;;3.620,98
22.1.20;C5148;"CONFECÇÃO DE CAMISA METÁLICA, E = 12.5MM; D = 1500MM";;;M;;3.870,65
22.1.21;C5149;"CONFECÇÃO DE CAMISA METÁLICA, E = 12.5MM; D = 1600MM";;;M;;4.120,33
22.1.22;C5150;"CONFECÇÃO DE CAMISA METÁLICA, E = 12.5MM; D = 1700MM";;;M;;4.369,90
22.1.23;C5151;"CONFECÇÃO DE CAMISA METÁLICA, E = 12.5MM; D = 1800MM";;;M;;4.619,56
22.1.24;C5152;"CRAVAÇÃO DE CAMISA METÁLICA, E =  6.3MM; D =  600MM, C/ UTILIZAÇÃO DE MARTELO VIBRATÓRIO E  PLATAFORMA FLUTUANTE";;;M;;339,52
;;;;;;;
