I2543;SERVENTE;H;0,0025;17,1400;0,0429
;;;;Total:;0,0429
MATERIAIS;;;;;
I2294;ÁGUA;M3;0,0075;4,6300;0,0347
;;;;Total:;0,0347
;;;Total Simples:;;0,26
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;0,26
C1489 - INTERRUPTOR TRES TECLAS SIMPLES 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,5300;18,6300;9,8739
I2312;ELETRICISTA;H;0,5300;23,1700;12,2801
;;;;Total:;22,1540
MATERIAIS;;;;;
I1267;INTERRUPTOR 3 TECLAS SIMPLES;UN;1,0000;18,6500;18,6500
;;;;Total:;18,6500
;;;Total Simples:;;40,80
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;40,80
C1488 - INTERRUPTOR TRES TECLAS PARALELO 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,7700;18,6300;14,3451
I2312;ELETRICISTA;H;0,7700;23,1700;17,8409
;;;;Total:;32,1860
MATERIAIS;;;;;
I1266;INTERRUPTOR 3 TECLAS PARALELOS;UN;1,0000;27,4000;27,4000
;;;;Total:;27,4000
;;;Total Simples:;;59,59
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;59,59
C1487 - INTERRUPTOR TIPO CHAMADA ENFERMARIA - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,3700;18,6300;6,8931
I2312;ELETRICISTA;H;0,3700;23,1700;8,5729
;;;;Total:;15,4660
MATERIAIS;;;;;
I1269;INTERRUPTOR PULSADOR CAMPAINHA;UN;1,0000;10,9300;10,9300
;;;;Total:;10,9300
;;;Total Simples:;;26,40
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;26,40
C1486 - INTERRUPTOR TECLA SIMPLES TECLA PARALELO E TOMADA 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,6100;18,6300;11,3643
I2312;ELETRICISTA;H;0,6100;23,1700;14,1337
;;;;Total:;25,4980
MATERIAIS;;;;;
I1258;INTERRUPTOR 1 TECLA SIMPLES 1 PARALELO 1TOM. 2POLO;UN;1,0000;30,8300;30,8300
;;;;Total:;30,8300
;;;Total Simples:;;56,33
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;56,33
C1485 - INTERRUPTOR PULSADOR DE CAMPAINHA 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,2100;18,6300;3,9123
I2312;ELETRICISTA;H;0,2100;23,1700;4,8657
;;;;Total:;8,7780
MATERIAIS;;;;;
I1269;INTERRUPTOR PULSADOR CAMPAINHA;UN;1,0000;10,9300;10,9300
;;;;Total:;10,9300
;;;Total Simples:;;19,71
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;19,71
C1484 - INTERRUPTOR DUAS TECLAS SIMPLES UMA PARALELO 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,6100;18,6300;11,3643
I2312;ELETRICISTA;H;0,6100;23,1700;14,1337
;;;;Total:;25,4980
MATERIAIS;;;;;
I1264;INTERRUPTOR 2 TECLAS SIMPLES 1 PARALELO;UN;1,0000;22,6000;22,6000
;;;;Total:;22,6000
;;;Total Simples:;;48,10
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;48,10
C1483 - INTERRUPTOR DUAS TECLAS SIMPLES E TOMADA 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,5300;18,6300;9,8739
I2312;ELETRICISTA;H;0,5300;23,1700;12,2801
;;;;Total:;22,1540
MATERIAIS;;;;;
I1265;INTERRUPTOR 2 TECLAS SIMPLES 1TOMADA 2POLOS;UN;1,0000;23,5200;23,5200
;;;;Total:;23,5200
;;;Total Simples:;;45,67
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;45,67
C1482 - INTERRUPTOR DUAS TECLAS PARALELO E TOMADA 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,6900;18,6300;12,8547
I2312;ELETRICISTA;H;0,6900;23,1700;15,9873
;;;;Total:;28,8420
MATERIAIS;;;;;
I1262;INTERRUPTOR 2 TECLAS PARALELO 1 TOMADA 2POLOS;UN;1,0000;22,2900;22,2900
;;;;Total:;22,2900
;;;Total Simples:;;51,13
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;51,13
C1491 - INTERRUPTOR UMA TECLA BIPOLAR PARALELO 20A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,5300;18,6300;9,8739
I2312;ELETRICISTA;H;0,5300;23,1700;12,2801
;;;;Total:;22,1540
MATERIAIS;;;;;
I1252;INTERRUPTOR 1 TECLA PARALELO BIPOLAR;UN;1,0000;10,3400;10,3400
;;;;Total:;10,3400
;;;Total Simples:;;32,49
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;32,49
C1492 - INTERRUPTOR UMA TECLA PARALELO 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,2900;18,6300;5,4027
I2312;ELETRICISTA;H;0,2900;23,1700;6,7193
;;;;Total:;12,1220
MATERIAIS;;;;;
I1253;INTERRUPTOR 1 TECLA PARALELO;UN;1,0000;10,3400;10,3400
;;;;Total:;10,3400
;;;Total Simples:;;22,46
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;22,46
"C1490 - INTERRUPTOR UMA TECLA 10A - 250V, SISTEMA ""X"" - UN";;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,3000;18,6300;5,5890
I2312;ELETRICISTA;H;0,3000;23,1700;6,9510
;;;;Total:;12,5400
MATERIAIS;;;;;
I1270;"INTERRUPTOR UMA TECLA 10A - 250V, SISTEMA ""X""";UN;1,0000;9,6100;9,6100
;;;;Total:;9,6100
;;;Total Simples:;;22,15
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;22,15
C1479 - INTERRUPTOR DUAS TECLAS SIMPLES 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,3700;18,6300;6,8931
I2312;ELETRICISTA;H;0,3700;23,1700;8,5729
;;;;Total:;15,4660
MATERIAIS;;;;;
I1263;INTERRUPTOR 2 TECLAS SIMPLES;UN;1,0000;13,4200;13,4200
;;;;Total:;13,4200
;;;Total Simples:;;28,89
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;28,89
C1476 - IMPERMEABILIZAÇÃO À BASE DE ELASTÔMEROS  SINTÉTICOS CALANDRADOS E PRÉ-VULCANIZADOS C/ MANTA BUTÍLICA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0039;AJUDANTE DE APLICADOR DE IMPERMEABILIZAÇÃO;H;0,5000;18,6300;9,3150
I0091;APLICADOR IMPERMEABILIZAÇÃO;H;0,5000;23,1700;11,5850
I2543;SERVENTE;H;0,5000;17,1400;8,5700
;;;;Total:;29,4700
MATERIAIS;;;;;
I0023;ADESIVO AUTO VULCANIZANTE;L;0,2000;26,8700;5,3740
I0025;ADESIVO HIDRO-ASFALTICO;L;0,8000;5,8000;4,6400
I0216;BERÇO DE HIDROASFALTO E BORRACHA MOIDA;KG;3,0000;7,0700;21,2100
I1179;FITA DE CALDEAÇÃO;M;2,0000;3,0000;6,0000
I1503;MANTA BUTILICA. ESPESSURA 0.8MM;M2;1,1000;56,1600;61,7760
I2099;TINTA PRIMARIA;L;0,6000;7,8300;4,6980
;;;;Total:;103,6980
;;;Total Simples:;;133,17
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;133,17
C1475 - IMPERMEABILIZAÇÃO DE SUPERFÍCIES INTERNAS DE RESERVATÓRIOS ENTERRADOS - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0039;AJUDANTE DE APLICADOR DE IMPERMEABILIZAÇÃO;H;0,8500;18,6300;15,8355
I0091;APLICADOR IMPERMEABILIZAÇÃO;H;0,8500;23,1700;19,6945
I2543;SERVENTE;H;1,6600;17,1400;28,4524
;;;;Total:;63,9824
MATERIAIS;;;;;
I0107;AREIA FINA;M3;0,0400;60,8800;2,4352
I0805;CIMENTO PORTLAND;KG;15,0000;0,5600;8,4000
I1249;IMPERMEABILIZANTE;KG;0,8000;5,4900;4,3920
;;;;Total:;15,2272
;;;Total Simples:;;79,21
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;79,21
C1478 - INSTALAÇÃO INTEGRADA DE CANALETA NO PISO (25X30)MM - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,5000;18,6300;9,3150
I2312;ELETRICISTA;H;0,5000;23,1700;11,5850
;;;;Total:;20,9000
MATERIAIS;;;;;
I0457;CANALETA 25X30MM PARA CABOS;M;1,0000;8,5200;8,5200
;;;;Total:;8,5200
;;;Total Simples:;;29,42
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;29,42
C1477 - INSTALAÇÃO DE EXAUSTOR ELÉTRICO TIPO DOMICILIAR - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,8000;18,6300;14,9040
I2312;ELETRICISTA;H;0,8000;23,1700;18,5360
;;;;Total:;33,4400
MATERIAIS;;;;;
I1143;EXAUSTOR ELETRICO DOMICILIAR;UN;1,0000;222,4600;222,4600
;;;;Total:;222,4600
;;;Total Simples:;;255,90
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;255,90
C1472 - IMPERMEABILIZAÇÃO P/ REBAIXO BANHEIRO E COZINHA C/TINTA ASFÁLTICA - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2543;SERVENTE;H;0,4000;17,1400;6,8560
;;;;Total:;6,8560
MATERIAIS;;;;;
I2089;TINTA ASFÁLTICA;KG;1,0200;8,9300;9,1086
;;;;Total:;9,1086
;;;Total Simples:;;15,96
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;15,96
C1473 - IMPERMEABILIZAÇÃO DE RESERVATÓRIOS E PISCINAS ELEVADAS C/ IMPERMEABILIZANTE ESTRUTURAL C/ APLICAÇÃO DE MEMBRANA ELÁSTICA BI-COMPONENTE - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;0,2500;23,1700;5,7925
;;;;Total:;5,7925
MATERIAIS;;;;;
I0109;AREIA MEDIA;M3;0,0140;67,5000;0,9450
I0805;CIMENTO PORTLAND;KG;7,2900;0,5600;4,0824
I1089;EMULSÃO ADESIVA;KG;0,2000;13,8900;2,7780
I1250;IMPERMEABILIZANTE ESTRUTURAL;KG;3,0000;2,8000;8,4000
I1522;MEMBRANA ELASTICA;KG;1,5000;4,8800;7,3200
;;;;Total:;23,5254
;;;Total Simples:;;29,32
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;29,32
"C1480 - INTERRUPTOR DUAS TECLAS 10A - 250V, SISTEMA ""X"" - UN";;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,3700;18,6300;6,8931
I2312;ELETRICISTA;H;0,3700;23,1700;8,5729
;;;;Total:;15,4660
MATERIAIS;;;;;
I1268;"INTERRUPTOR DUAS TECLAS 10A - 250V, SISTEMA ""X""";UN;1,0000;14,1100;14,1100
;;;;Total:;14,1100
;;;Total Simples:;;29,58
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;29,58
C1481 - INTERRUPTOR DUAS TECLAS PARALELO 10A 250V - UN;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0042;AJUDANTE DE ELETRICISTA;H;0,5300;18,6300;9,8739
I2312;ELETRICISTA;H;0,5300;23,1700;12,2801
;;;;Total:;22,1540
MATERIAIS;;;;;
I1261;INTERRUPTOR 2 TECLAS PARALELO;UN;1,0000;19,0900;19,0900
;;;;Total:;19,0900
;;;Total Simples:;;41,24
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;41,24
C2907 - POÇO DE VISITA, C/ANÉIS DE CONCRETO, PROF. ATÉ 1.00m, D= 600mm - UN;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0705;CAMINHÃO COMERC. EQUIP. C/GUINDASTE (CHP);H;0,1000;129,1462;12,9146
;;;;Total:;12,9146
MAO DE OBRA;;;;;
I2391;PEDREIRO;H;1,3600;23,1700;31,5112
I2543;SERVENTE;H;0,7600;17,1400;13,0264
;;;;Total:;44,5376
MATERIAIS;;;;;
I2186;TUBO CONCRETO ARMADO, CLASSE PA-1, DN= 600MM (NBR 8890:2018);M;1,0000;117,5000;117,5000
;;;;Total:;117,5000
SERVIÇOS;;;;;
C0170;ARGAMASSA DE CIMENTO E AREIA S/PEN. TRAÇO 1:3;M3;0,0090;525,6400;4,7308
C0838;CONCRETO P/VIBR., FCK 10 MPa COM AGREGADO ADQUIRIDO;M3;0,0424;386,3766;16,3824
C2854;LAJE DE FUNDO P/POÇO DE VISITA C/ANÉIS PRÉ-MOLDADO D= 600mm;UN;1,0000;300,7884;300,7884
;;;;Total:;321,9016
;;;Total Simples:;;496,85
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;496,85
C2908 - POÇO DE VISITA, C/ANÉIS DE CONCRETO, PROF. ATÉ 1.50m, D=1000mm - UN;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0705;CAMINHÃO COMERC. EQUIP. C/GUINDASTE (CHP);H;0,3000;129,1462;38,7439
;;;;Total:;38,7439
MAO DE OBRA;;;;;
I2391;PEDREIRO;H;1,3600;23,1700;31,5112
I2543;SERVENTE;H;0,7600;17,1400;13,0264
;;;;Total:;44,5376
MATERIAIS;;;;;
I2183;TUBO CONCRETO ARMADO, CLASSE PA-1, DN=1000MM (NBR 8890:2018);M;1,0000;229,0700;229,0700
I2451;TUBO CONCRETO ARMADO D=600MM, L=400MM, CA2;UN;1,0000;47,0000;47,0000
;;;;Total:;276,0700
SERVIÇOS;;;;;
C0170;ARGAMASSA DE CIMENTO E AREIA S/PEN. TRAÇO 1:3;M3;0,0430;525,6400;22,6025
C0838;CONCRETO P/VIBR., FCK 10 MPa COM AGREGADO ADQUIRIDO;M3;0,2355;386,3766;90,9917
C2852;LAJE C/FURO EXCÊNTRICO DE 600 MM P/POÇO DE VISITA D= 1000mm;UN;1,0000;205,2271;205,2271
C2856;LAJE DE FUNDO P/POÇO DE VISITA C/ANÉIS PRÉ-MOLDADO D=1000mm;UN;1,0000;516,1814;516,1814
;;;;Total:;835,0027
;;;Total Simples:;;1.194,35
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;1.194,35
C2909 - POÇO DE VISITA, C/ANÉIS DE CONCRETO, PROF. ATÉ 1.50m, D=1200mm - UN;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0705;CAMINHÃO COMERC. EQUIP. C/GUINDASTE (CHP);H;0,3000;129,1462;38,7439
;;;;Total:;38,7439
MAO DE OBRA;;;;;
I2391;PEDREIRO;H;1,3600;23,1700;31,5112
I2543;SERVENTE;H;0,7600;17,1400;13,0264
;;;;Total:;44,5376
MATERIAIS;;;;;
I2184;TUBO CONCRETO ARMADO, CLASSE PA-1, DN=1200MM (NBR 8890:2018);M;1,0000;342,1300;342,1300
I2451;TUBO CONCRETO ARMADO D=600MM, L=400MM, CA2;UN;1,0000;47,0000;47,0000
;;;;Total:;389,1300
SERVIÇOS;;;;;
C0170;ARGAMASSA DE CIMENTO E AREIA S/PEN. TRAÇO 1:3;M3;0,0520;525,6400;27,3333
C0838;CONCRETO P/VIBR., FCK 10 MPa COM AGREGADO ADQUIRIDO;M3;0,3391;386,3766;131,0203
C2853;LAJE C/FURO EXCÊNTRICO DE 600 MM P/POÇO DE VISITA D=1200mm;UN;1,0000;252,0831;252,0831
C2855;LAJE DE FUNDO P/POÇO DE VISITA C/ANÉIS PRÉ-MOLDADO D=1200mm;UN;1,0000;617,8017;617,8017
;;;;Total:;1.028,2384
;;;Total Simples:;;1.500,65
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;1.500,65
"C2903 - PORTÃO DE TUBO DE AÇO GALVANIZADO DE 2"" (1X2)m, INCL. PILARES DE SUSTENTAÇÃO - UN";;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0121;ARMADOR/FERREIRO;H;3,0000;23,1700;69,5100
I1879;SOLDADOR;H;2,0000;23,8300;47,6600
I2543;SERVENTE;H;6,0000;17,1400;102,8400
;;;;Total:;220,0100
MATERIAIS;;;;;
I0467;"CANTONEIRA DE FERRO 1""x 3/16"" (L X E) (1,73KG/M)
";KG;10,6900;8,1700;87,3373
;;;;;
I2171;TUBO AÇO GALVANIZADO DE 50MM (2');M;8,8300;71,0200;627,1066
I2338;"FERRO CHATO   1/2"" x 3/16"" (0,47KG/M)";KG;4,2500;8,3300;35,4025
I2339;"FERRO CHATO 2"" x 3/16"" (1,90KG/M)";KG;5,0000;8,3300;41,6500
I2364;"JOELHO FERRO GALVANIZADO 1""";UN;4,0000;11,3100;45,2400
I2436;"TELA GALVANIZADA MALHA QUADRADA/LOSANGULAR 2"" (5X5CM) FIO 10 (3,4MM)";M2;2,0000;40,5000;81,0000
;;;;;
;;;;Total:;917,7364
SERVIÇOS;;;;;
C0216;ARMADURA CA-50A MÉDIA D= 6,3 A 10,0mm;KG;6,8000;14,4700;98,3960
C0218;ARMADURA CA-60 MÉDIA D= 6,4 A 9,5mm;KG;1,0140;13,0670;13,2499
C0840;CONCRETO P/VIBR., FCK 15 MPa COM AGREGADO ADQUIRIDO;M3;0,2721;406,5828;110,6312
;;;;Total:;222,2771
;;;Total Simples:;;1.360,02
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;1.360,02
C2902 - PISO TIPO MONOLÍTICO DE ALTA RESISTÊNCIA - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0748;MÁQUINA DE POLIR (CHP);H;0,9000;0,8638;0,7774
;;;;Total:;0,7774
MAO DE OBRA;;;;;
I2391;PEDREIRO;H;1,0000;23,1700;23,1700
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;40,3100
MATERIAIS;;;;;
I0108;AREIA GROSSA;M3;0,0230;74,7200;1,7186
I0805;CIMENTO PORTLAND;KG;5,6000;0,5600;3,1360
I2351;GRANITO PARA PISO INDUSTRIAL;KG;19,0000;0,4300;8,1700
;;;;Total:;13,0246
SERVIÇOS;;;;;
C0170;ARGAMASSA DE CIMENTO E AREIA S/PEN. TRAÇO 1:3;M3;0,0300;525,6400;15,7692
;;;;Total:;15,7692
;;;Total Simples:;;69,88
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;69,88
"C2904 - PORTÃO DE TUBO DE AÇO GALVANIZADO DE 2"" (4X2)m, INCL.. PILARES DE SUSTENTAÇÃO - UN";;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0121;ARMADOR/FERREIRO;H;6,0000;23,1700;139,0200
I1879;SOLDADOR;H;3,0000;23,8300;71,4900
I2543;SERVENTE;H;12,0000;17,1400;205,6800
;;;;Total:;416,1900
MATERIAIS;;;;;
I0467;"CANTONEIRA DE FERRO 1""x 3/16"" (L X E) (1,73KG/M)
";KG;39,0000;8,1700;318,6300
;;;;;
I2171;TUBO AÇO GALVANIZADO DE 50MM (2');M;21,6000;71,0200;1.534,0320
I2339;"FERRO CHATO 2"" x 3/16"" (1,90KG/M)";KG;10,0000;8,3300;83,3000
I2364;"JOELHO FERRO GALVANIZADO 1""";UN;8,0000;11,3100;90,4800
I2365;"JUNÇÃO 45 PVC COM ROSCA DE 1.1/2""";UN;10,8500;12,0600;130,8510
I2436;"TELA GALVANIZADA MALHA QUADRADA/LOSANGULAR 2"" (5X5CM) FIO 10 (3,4MM)";M2;7,2000;40,5000;291,6000
;;;;;
;;;;Total:;2.448,8930
SERVIÇOS;;;;;
C0216;ARMADURA CA-50A MÉDIA D= 6,3 A 10,0mm;KG;13,6000;14,4700;196,7920
C0218;ARMADURA CA-60 MÉDIA D= 6,4 A 9,5mm;KG;2,0270;13,0670;26,4868
C0840;CONCRETO P/VIBR., FCK 15 MPa COM AGREGADO ADQUIRIDO;M3;0,5442;406,5828;221,2624
C1400;"FORMA DE TÁBUAS DE 1"" DE 3A. P/FUNDAÇÕES UTIL. 5 X";M2;10,0000;71,7300;717,3000
;;;;Total:;1.161,8412
;;;Total Simples:;;4.026,92
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;4.026,92
C2901 - PISO DE BORRACHA ANTI-DERRAPANTE (COLOCADO) - M2;;;;;
MATERIAIS;;Unidade;Coeficiente;Preço;Total
I2396;PISO DE BORRACHA ANTI-DERRAPANTE (COLOCADO);M2;1,1000;154,0400;169,4440
;;;;Total:;169,4440
;;;Total Simples:;;169,44
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;169,44
C2900 - PINTURA PROTEÇÃO C/INIBIDOR MIGRATÓRIO CORROSÃO, 3 DEMÃOS - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;0,4000;23,1700;9,2680
I2543;SERVENTE;H;0,2000;17,1400;3,4280
;;;;Total:;12,6960
MATERIAIS;;;;;
I2355;INIBIDOR DE CORROSÃO MIGRATÓRIO MCI2020;L;0,3000;30,8700;9,2610
;;;;Total:;9,2610
;;;Total Simples:;;21,96
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;21,96
C2919 - RAMAL PREDIAL S/ PAVIMENTAÇÃO - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2320;ENCANADOR;H;0,0400;22,7200;0,9088
I2543;SERVENTE;H;0,0400;17,1400;0,6856
;;;;Total:;1,5944
SERVIÇOS;;;;;
C2784;ESCAVAÇÃO MANUAL SOLO DE 1A.CAT. PROF. ATÉ 1.50m;M3;0,1800;45,4210;8,1758
C2920;REATERRO C/COMPACTAÇÃO MECÂNICA, E CONTROLE, MATERIAL DA VALA;M3;0,1800;24,3661;4,3859
;;;;;
;;;;Total:;12,5617
;;;Total Simples:;;14,16
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;14,16
C2917 - RAMAL PREDIAL DE ESGOTO EM PVC 100mm, C/PAVIMENTO EM PEDRA TOSCA - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2320;ENCANADOR;H;0,0340;22,7200;0,7725
I2543;SERVENTE;H;0,0340;17,1400;0,5828
;;;;Total:;1,3553
SERVIÇOS;;;;;
C2784;ESCAVAÇÃO MANUAL SOLO DE 1A.CAT. PROF. ATÉ 1.50m;M3;0,7500;45,4210;34,0658
C2920;REATERRO C/COMPACTAÇÃO MECÂNICA, E CONTROLE, MATERIAL DA VALA;M3;0,7500;24,3661;18,2746
;;;;;
C2933;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PEDRA TOSCA S/REJUNTAMENTO;M2;0,6000;19,2804;11,5682
;;;;;
C2940;RETIRADA DE PAVIMENTAÇÃO EM PARALELEPÍPEDO OU PEDRA TOSCA;M2;0,6000;10,2840;6,1704
;;;;;
;;;;Total:;70,0789
;;;Total Simples:;;71,43
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;71,43
C2918 - RAMAL PREDIAL DE ESGOTO EM PVC 100mm, S/ PAVIMENTO - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2320;ENCANADOR;H;0,0340;22,7200;0,7725
I2543;SERVENTE;H;0,0340;17,1400;0,5828
;;;;Total:;1,3553
SERVIÇOS;;;;;
C2784;ESCAVAÇÃO MANUAL SOLO DE 1A.CAT. PROF. ATÉ 1.50m;M3;0,9600;45,4210;43,6042
C2920;REATERRO C/COMPACTAÇÃO MECÂNICA, E CONTROLE, MATERIAL DA VALA;M3;0,9600;24,3661;23,3915
;;;;;
;;;;Total:;66,9957
;;;Total Simples:;;68,35
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;68,35
C2916 - RAMAL PREDIAL DE ESGOTO EM PVC 100mm, C/PAVIMENTO EM ASFALTO - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2320;ENCANADOR;H;0,0340;22,7200;0,7725
I2543;SERVENTE;H;0,0340;17,1400;0,5828
;;;;Total:;1,3553
SERVIÇOS;;;;;
C2784;ESCAVAÇÃO MANUAL SOLO DE 1A.CAT. PROF. ATÉ 1.50m;M3;0,9600;45,4210;43,6042
C2920;REATERRO C/COMPACTAÇÃO MECÂNICA, E CONTROLE, MATERIAL DA VALA;M3;0,9600;24,3661;23,3915
;;;;;
C2933;RECOMPOSIÇÃO DE PAVIMENTAÇÃO EM PEDRA TOSCA S/REJUNTAMENTO;M2;0,6000;19,2804;11,5682
;;;;;
C2938;RETIRADA DE PAVIMENTAÇÃO ASFÁLTICA COM BASE EM PEDRA;M2;0,6000;28,6598;17,1959
;;;;Total:;95,7598
;;;Total Simples:;;97,12
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;97,12
C2915 - RAMAL PREDIAL DE ESGOTO EM MBV 100mm, S/PAVIMENTO - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2320;ENCANADOR;H;0,1500;22,7200;3,4080
I2543;SERVENTE;H;0,1500;17,1400;2,5710
;;;;Total:;5,9790
MATERIAIS;;;;;
I0145;ASFALTO OXIDADO (MODIFICADO );KG;0,0860;7,8100;0,6717
I0859;"CORDA DE SISAL 1/2""";KG;0,0600;14,0000;0,8400
;;;;Total:;1,5117
SERVIÇOS;;;;;
C2784;ESCAVAÇÃO MANUAL SOLO DE 1A.CAT. PROF. ATÉ 1.50m;M3;0,9600;45,4210;43,6042
